,id,sim1,sim2,sim3,sim4
636,7256010,21984842,20680018,16546964,17145048
637,7265781,26084661,21984842,38308020,23815487
638,7266808,11072168,29948946,6055601,16345097
639,7268453,5448209,36427750,25096569,34981099
640,7280123,13874038,7900299,15173797,16499872
641,7282084,19810810,2838555,19642785,4252548
642,7287975,9699851,7182463,7666917,23014721
643,7292727,33230865,31476173,31476002,30133260
644,7295353,9763409,9565472,21190603,18129192
645,7296138,29443536,31300844,19220212,6495539
646,7311328,31244479,29063078,28731998,6518372
647,7312255,35633646,32837794,33349552,35635103
648,7319075,36430798,38834901,32621960,35780443
649,7321238,18151459,28620313,28422606,29295230
650,7330207,9122528,19073773,18102244,17949590
651,7332608,4754788,6287204,21586338,36618900
652,7336489,10484336,20112645,18658800,29469904
653,7350502,6142181,4041554,3863231,16607454
654,7372314,35719604,30261649,8247958,11022212
655,7375074,13523211,23623049,21190603,11765634
656,7379192,12193834,34675596,24894201,22648048
657,7381770,5024661,13574617,13936031,4613432
658,7399093,3460343,24294968,34053192,2612906
659,7440447,29044253,29044242,28532737,26880160
660,7441844,7684283,38358585,23782119,25985784
661,7470884,16499872,15173797,18765777,26549311
662,7486446,38787109,22971370,38786769,21939528
663,7488085,37753230,28812814,12787541,9717769
664,7508511,29443536,30280422,27718541,19518380
665,7525985,16412556,36785495,15234993,19392513
666,7534889,3617090,6685809,6142181,3671451
667,7537099,37242968,16332500,38422421,38427351
668,7538532,35273424,35166846,12936984,34945098
669,7570596,5185612,26093121,19364738,33349733
670,7576008,26958869,18376117,29557949,30393909
671,7582910,7900299,8540163,13874038,16499872
672,7595693,6426551,7381770,5024661,13574617
673,7605283,34543780,33926472,35815836,21590853
674,7610379,25381551,6337983,17567052,37899526
675,7614627,8259582,5609097,22225768,6297371
676,7622220,10214341,5882204,16905663,26040285
677,7628503,14775222,5241732,15159996,25783297
678,7632462,7381770,5024661,13574617,13936031
679,7641522,6716844,3803160,9269637,9269848
680,7642856,25399038,1654284,19258336,16398559
681,7653937,15487894,30966211,8004063,18513959
682,7654939,15142137,21793219,28896892,37819972
683,7655771,37962727,34347084,28239177,29599789
684,7662310,6183734,13418425,22684718,13275737
685,7662314,9118960,8180676,25810330,35647924
686,7666349,22090561,22090557,22090559,22090564
687,7666917,10757497,22021287,7227025,11364449
688,7667016,21703476,28522862,15487894,31081282
689,7681974,17348884,35273424,35166846,12936984
690,7683535,17419282,20747182,31275400,30047825
691,7683990,33950965,32476357,32821141,33921100
692,7684283,7441844,38358585,23782119,14938335
693,7697928,7725406,12178884,34049857,21953185
694,7698929,28919825,8820958,34004897,33234851
695,7702277,13718136,13300207,13980339,16604529
696,7704031,35030220,15870203,7957893,32891648
697,7717118,5853047,8259582,7614627,7891758
698,7725406,7697928,16799416,29295230,28422606
699,7733844,9563744,12762246,32998726,18471415
700,7735143,12766887,10343519,20610549,21888054
701,7735999,5050823,29973454,22317980,4584539
702,7750789,13523211,6342987,10822025,7181966
703,7765392,6638508,34033316,16605632,8460997
704,7766300,24962718,4360811,38485503,36080117
705,7769781,6826957,33946218,11581560,34071127
706,7791384,10107535,30524645,5082033,13934542
707,7811199,23510955,14557631,8393043,35766663
708,7811392,5573458,6603464,16650721,21583918
709,7814843,7843168,34582881,7827659,7235859
710,7827659,7814843,16499872,7843168,15173797
711,7829853,7830009,7830012,36888718,5117966
712,7830009,36888718,7829853,7830012,5117966
713,7830012,7830009,7829853,36888718,4656221
714,7830183,38758889,28114931,28115820,13165990
715,7843168,7814843,34582881,7827659,7235859
716,7862285,26852016,21015821,20685460,30597710
717,7868833,7930891,6685809,4434265,7350502
718,7875935,38000978,14029416,5650675,33490643
719,7879020,33102270,5709242,26612587,26502772
720,7888339,8398148,15441196,29947936,32303894
721,7891758,16850703,5609097,7717118,7614627
722,7894542,26286378,36042199,34071837,34071208
723,7898449,5024661,7381770,13574617,13936031
724,7900299,7582910,13874038,8540163,16499872
725,7901622,28944330,20910540,34287472,23999281
726,7902847,36737534,37407332,26553209,34584912
727,7903503,6206621,26908425,25020069,24439214
728,7905972,24962718,6718219,6630341,24609883
729,7912670,2840554,6685809,6381495,7534889
730,7914388,1654840,29180163,25282863,9567575
731,7927886,7250803,11245848,38717537,17899844
732,7930891,6142181,6983613,6381495,7350502
733,7931127,4041554,6034863,6142181,6381495
734,7940828,8264110,15267692,12235507,38251837
735,7943726,20573629,20485337,20608112,11995133
736,7946472,34654117,33003533,38035489,34930444
737,7956917,37141391,37419221,8975531,7927886
738,7957893,36737534,37407332,38733391,34584912
739,7991469,8775217,27004873,23907882,13364584
740,7994039,12904788,22376153,34076777,7667016
741,7996456,29073433,37162581,30695157,12221088
742,8001300,23160983,6342987,32452018,29525933
743,8004063,7653937,15487894,18513959,30966211
744,8007663,16220808,22345943,17488373,17626886
745,8017511,6824319,17965944,22934534,38526126
746,8036127,22555089,14325761,8853121,27000082
747,8038199,4499317,31129953,18906439,19199981
748,8041344,38418377,9985690,35048026,21402350
749,8055914,22475917,33410537,13274269,3479446
750,8061522,30967226,8097455,9653717,21541720
751,8097455,13285000,9766212,21234121,8061522
752,8099229,19296446,14938335,9985690,36214603
753,8111502,8111607,19231371,8114003,8113936
754,8111607,8113936,8111502,8114003,19231371
755,8113569,25184205,15364942,16150227,12556334
756,8113712,8113821,8113893,8113936,8111607
757,8113821,8113712,8113936,8114003,8111607
758,8113893,8113712,8113821,8113936,8114003
759,8113936,8114003,8111607,8113821,8113712
760,8114003,8113936,8111607,8111502,8113821
761,8119521,17780164,9466660,20426368,17779550
762,8133427,21257966,32968471,35323438,27970365
763,8133710,32748770,8277838,20610549,37951851
764,8134407,32991081,20485337,20608112,20573629
765,8143933,22389665,23360633,23361035,22723316
766,8156342,22723316,1795873,23815487,36720874
767,8156821,1647014,11228389,26549311,28097937
768,8157630,8173978,9549665,35647924,35008647
769,8158680,8158710,9549823,8174481,9760045
770,8158710,9549823,8174481,8158680,9637729
771,8173978,8173978,8157630,36427750,7662314
772,8174016,13668845,5798211,29663028,24682818
773,8174481,9549823,8158710,10044375,9760045
774,8174505,9549885,14196212,32321197,19380133
775,8176323,6340570,21807803,18978263,20082598
776,8176609,12045687,11282735,21061607,22329509
777,8180339,8234618,9416569,29850199,30894928
778,8180346,21915252,6147142,5827713,5798211
779,8180676,9118960,7662314,20815980,25810330
780,8195910,8345651,8196359,8196417,8196180
781,8196180,8343880,8196359,8196417,8345921
782,8196359,8196417,8345921,8196180,8355592
783,8196417,8196359,8345921,8196180,8355592
784,8200542,33457205,33511907,14020127,37914080
785,8212166,30167617,25096569,33172664,31428108
786,8212422,10126030,38523541,36325967,22574367
787,8213940,6717992,3990847,37258013,17780164
788,8220552,24235072,6906010,9017107,15722934
789,8234618,9416569,8180339,29850199,25816812
790,8242488,18934581,8311661,11626258,819044
791,8247580,16417806,14094341,10343519,38801396
792,8247958,7227025,27718541,29948946,22726244
793,8250221,19832720,16527216,21151992,36986741
794,8259582,7614627,5609097,22225768,7717118
795,8264110,15267692,7940828,16773876,12235507
796,8264717,10392455,38338795,3304326,34818375
797,8277151,33888989,6481052,20806898,4584539
798,8277838,9552806,6697057,38701616,38061740
799,8282521,13523211,29745033,32922416,29994693
800,8311661,12766887,38836039,27814520,27789183
801,8313460,5117966,4656221,4990392,4545820
802,8313545,8313460,5117966,4545820,31076781
803,8313660,8313545,8313460,5117966,4545820
804,8313733,8313460,5117966,4545820,4656221
805,8330622,36888718,5117966,8313460,5118006
806,8343880,8196180,8345921,8196359,8196417
807,8345350,8345350,9683612,23930541,23927987
808,8345651,8195910,8345921,8196359,8196417
809,8345921,8196359,8196417,8355592,8196180
810,8348566,22733377,10466406,24582403,8477283
811,8355592,8196359,8196417,8345921,8196180
812,8362197,9353629,21049838,14734016,14142246
813,8364495,28354271,24197770,16726178,8815351
814,8372023,8372113,11612771,27343211,29554536
815,8372113,11612771,8372023,33534699,11581560
816,8380826,21069176,27804407,18619859,28415998
817,8391846,24962718,37893707,30280422,27306443
818,8393043,23510955,22693505,16182554,14557631
819,8398148,7888339,15441196,15390749,22376153
820,8399111,27374647,34301213,22071808,33077877
821,8403010,35220865,35581528,36053005,38244508
822,8432015,1210268,26405063,4450681,23672746
823,8432287,982909,11930273,35617648,24962718
824,8432707,35668639,27810679,27809331,3141018
825,8433330,12963813,13285000,38834901,20775760
826,8445747,15441196,7888339,32303894,29947936
827,8449010,31474481,7622220,10923613,18978263
828,8460997,24610800,9032240,19007966,31155160
829,8474857,33843113,5050823,37188509,14172084
830,8477283,5472242,9891697,34560306,34239125
831,8488609,8583021,8681954,20426981,31879525
832,8492009,20220446,38819850,25328461,37538230
833,8492097,16388822,27914193,31843188,29469242
834,8493657,15379742,6901703,38788624,7227489
835,8508225,29850199,8234618,38080105,8180339
836,8508289,5854894,16281344,33871416,5650675
837,8508323,4817784,1654840,28071344,24696324
838,8525879,31090026,30083183,18658800,21285979
839,8540163,7582910,13874038,7900299,16499872
840,8541582,8541582,26544804,29169323,37066651
841,8560712,23079486,14737793,25848131,30388126
842,8560786,19918177,16435842,26768425,31420240
843,8571567,32245578,24582403,4926634,6485145
844,8577081,25381551,33836101,15001987,21238118
845,8583021,8681954,8488609,31879525,20426981
846,8598680,27411588,2030544,11150272,9519477
847,8609210,20573629,7582910,24979153,7943726
848,8616705,36737534,37407332,38733391,34584929
849,8617116,19918177,16138519,31420240,16435842
850,8623041,38300188,13748493,30353822,19220212
851,8625349,8654132,9967697,8626676,8654673
852,8626676,9967697,8654132,8625349,8654673
853,8641722,38683876,32052420,32049781,9239753
854,8642934,16460492,21430677,36586992,3085308
855,8654132,9967697,8625349,8626676,8654673
856,8654673,8625349,8626676,8654132,9967697
857,8657749,13523211,16222374,29525933,8174481
858,8658119,6261313,14435012,6020248,38421932
859,8664337,8820958,31295956,32647531,32643900
860,8681954,8583021,8488609,20426981,19392513
861,8726476,11839854,12331551,12302060,11894606
862,8727077,5405213,17111127,14456725,26397897
863,8730126,38341489,38865891,22577633,37817004
864,8730591,71896,34818375,71903,13704809
865,8775217,13364584,29250210,19798538,19797480
866,8779986,8829303,8815351,22698003,21151983
867,8815351,8779986,8829303,8364495,21016381
868,8817446,8247580,28601616,10916250,31482952
869,8818936,3874257,24001023,27377001,24002985
870,8820958,21552874,13580272,28919825,33349397
871,8829303,8779986,8815351,3419511,31297727
872,8831688,30280422,37893707,3981252,15173797
873,8839856,6469942,38758889,27501982,20918452
874,8851732,4584539,38865891,30489284,27790452
875,8852917,25468316,27611866,32092947,29573608
876,8853121,22555089,14325761,8036127,7107229
877,8853306,38418377,20527470,36529401,29094151
878,8867964,33678741,33987008,23360633,23318905
879,8878770,9849145,20258646,20415804,3829545
880,8888094,35668639,10484336,24701128,20126837
881,8890247,13965663,10027442,10020525,8897560
882,8897560,10021140,10027442,10041012,16183428
883,8899095,16499872,36677768,38300188,3909587
884,8914905,1678754,36159717,37341059,35167968
885,8943847,10467184,32604763,26555143,35185755
886,8949945,25328461,21792881,10045757,13872285
887,8957363,31154596,23861900,8055914,37898613
888,8975531,23407282,21314013,606784,38300188
889,8994409,1678781,22636241,5355703,5348037
890,8996663,6253881,12941785,13273148,12142684
891,9000149,29836188,36362495,33705160,38462265
892,9016784,20016671,38203576,37242968,35634164
893,9017107,6906010,14248210,14718255,15077998
894,9019945,15821020,13936031,13574617,4613432
895,9023549,34486656,9042165,17037625,5787221
896,9024726,23863811,10310084,10477296,33087310
897,9030732,4070970,9337650,21358378,10477296
898,9032240,9032240,22230934,35300740,22051992
899,9033647,33737841,21069176,553229,27292722
900,9033891,21822655,34352644,31364014,32820979
901,9042165,34486656,9023549,21937326,17037625
902,9054629,9637478,9055103,27074345,6349839
903,9054941,16110969,35747289,17956150,21182751
904,9055103,9637478,9054629,27074345,29412602
905,9079507,4761064,20112645,10484336,24003066
906,9084907,6547248,2113778,24403090,33619991
907,9097877,6518372,11994037,10510548,20805118
908,9099599,8432287,22143968,7766300,7791384
909,9104449,28970364,22027275,38606348,38485503
910,9105592,17949590,11711679,22979766,20426981
911,9116730,19797480,2387588,19798538,2387096
912,9118960,8180676,7662314,25810330,35647924
913,9122528,7330207,17949590,18755310,20514799
914,9142805,10479544,10478373,10459862,10106290
915,9143024,10020690,21928496,21641329,12367610
916,9147903,6337983,29080961,29081566,29081496
917,9157484,8839856,6918746,11057737,6469942
918,9158687,13874038,7900299,8540163,26853356
919,9202827,25015675,23948628,26409674,13285000
920,9204908,7154662,28533617,12710735,26908251
921,9207480,19856273,22133845,18886111,18062829
922,9216943,16499872,26549311,4360811,15173797
923,9219733,16499872,31354683,6495539,29443536
924,9239753,21440939,38860007,36153168,28037774
925,9243492,26552882,34660015,26553209,30237502
926,9249817,29222232,28571914,32908869,23863811
927,9268058,9268680,9269260,9268500,9269637
928,9268500,9268500,9268680,9268058,9269637
929,9268680,9268058,9269260,9268500,9269637
930,9269260,9268500,9268680,9268058,9269637
931,9269637,9269848,9269260,9268500,9268680
932,9269848,9269637,9268500,9269260,9268680
933,9281075,38717537,11245848,22193170,21061528
934,9288135,23930805,30126894,23927987,23931149
935,9303261,30380577,33172452,31107387,31476173
936,9320962,19416540,13931737,13926988,33413564
937,9322393,11441534,35442042,11554822,3829545
938,9333764,9897216,16786985,17442010,12906838
939,9336337,14196212,26938694,9766212,1599599
940,9337650,4070970,6310906,9030732,21358378
941,9338441,27359454,17669253,6349839,22330464
942,9353629,15135575,14734016,17926795,8362197
943,9374865,12909727,12987129,13045664,19296446
944,9377436,6717992,23407282,33678741,16124377
945,9379068,36119464,881683,16206947,27581596
946,9381814,20098415,38836039,29973454,13809823
947,9395765,22037196,7054222,6941608,38394879
948,9397355,35026116,765579,33885738,14407337
949,9398808,9976083,27409849,37822043,32748770
950,9402064,20527470,34945098,4360811,23548551
